,request.headers.User-Agent,request.headers.Accept-Encoding,request.headers.Accept-Language,request.headers.Sec-Fetch-Site,request.headers.Sec-Fetch-Mode,request.headers.Sec-Fetch-Dest,request.headers.Set-Cookie,request.headers.Date,request.method,request.url,response.status,response.headers.Content-Length,response.status_code,response.body,request.headers.Cookie,response.headers.Location,request.headers.Content-Length,response.headers.Set-Cookie,attack_type,label
969,0.0,0,2,0,1,0,-0.22808577638091165,-0.2672612419124244,0,0.3779644730092272,4,39,4,0.4472135954999579,-1.0,-1.0,-1.0,-1.0,Benign,Benign
970,0.0,0,3,0,1,0,-0.3505237427021916,-0.2672612419124244,0,0.0,0,359423,0,-0.27654369614185803,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
971,0.6324555320336759,6,1,0,0,0,-0.3904344047215152,-0.2672612419124244,0,0.0,0,1163,0,0.9561828874675149,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
972,0.2581988897471611,0,0,0,1,0,-0.2807449625374386,-0.2672612419124244,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
973,-0.3592106040535498,0,0,0,1,0,-0.2407717061715384,0.0,0,0.0,0,66,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
974,0.0,0,2,0,0,0,-0.3417430630867044,0.0,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
975,0.0,0,1,0,0,0,-0.3508232077228117,0.0,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
976,0.2581988897471611,0,2,0,1,0,-0.2773500981126145,0.0,0,0.31622776601683794,0,309,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
977,-0.2581988897471611,0,3,0,0,0,-0.21081851067789195,0.0,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
978,0.0,0,0,0,1,0,-0.36661778755338326,-0.2672612419124244,0,0.4082482904638631,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
979,0.7745966692414834,0,3,0,1,0,-0.5353033790313108,-0.2672612419124244,0,0.5,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
980,-0.3592106040535498,0,2,0,1,0,-0.38461538461538464,-0.2672612419124244,0,1.0,0,105,0,0.4364357804719848,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
981,-0.7559289460184544,0,1,0,0,0,-0.5,-0.31622776601683794,0,0.8944271909999159,4,33,4,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Benign,Benign
982,-0.7559289460184544,0,1,0,1,0,-0.4508348173337161,-0.31622776601683794,0,0.30151134457776363,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
983,-0.8164965809277261,0,1,0,1,0,-0.5146502354656654,-0.31622776601683794,0,1.0,4,41,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
984,0.2581988897471611,0,1,0,0,0,-0.6092076990801715,-0.31622776601683794,0,0.5773502691896258,4,43,4,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,Benign,Benign
985,0.0,0,1,0,1,0,-0.5980503604017327,-0.31622776601683794,0,0.19245008972987526,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
986,0.23570226039551587,0,3,0,0,0,-0.4402254531628119,-0.31622776601683794,0,1.0,0,105,0,0.4364357804719848,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
987,-0.7559289460184544,0,3,0,1,0,-0.539163866017192,-0.4082482904638631,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
988,-0.6324555320336759,0,3,0,0,0,-0.434144763175453,-0.2672612419124244,0,0.7071067811865475,0,1112,0,-0.25555062599997597,-1.0,-1.0,-1.0,-1.0,Benign,Benign
989,0.0,0,3,0,1,0,-0.46257302031856284,-0.2672612419124244,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
990,0.2581988897471611,26,1,0,0,0,-0.4283930429534732,-0.2672612419124244,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
991,-0.6324555320336759,0,0,0,1,0,-0.5291502622129182,-0.2672612419124244,0,0.0,0,359423,0,-0.27654369614185803,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
992,-0.7559289460184544,0,1,0,0,0,-0.37371754637596794,-0.2672612419124244,0,0.0,4,39,4,0.4472135954999579,-1.0,-1.0,-1.0,-1.0,Benign,Benign
993,-0.4082482904638631,0,3,0,1,0,-0.6556100681071858,-0.4082482904638631,0,0.4472135954999579,4,43,4,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,Benign,Benign
994,0.2581988897471611,0,3,0,1,0,-0.48564293117863205,-0.4082482904638631,0,1.0,4,41,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
995,0.0,0,1,0,1,0,-0.5735393346764044,-0.4082482904638631,0,-0.5547001962252291,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
996,0.0,0,1,0,0,0,-0.6359987280038161,-0.4082482904638631,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
997,0.23570226039551587,0,2,0,1,0,-0.7298004491997617,-0.4082482904638631,0,0.6859943405700353,0,50,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
998,-0.8164965809277261,0,3,0,1,0,-0.7833494518006403,-0.4082482904638631,0,0.0,4,41,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
999,0.0,0,0,0,1,0,-0.5694947974514994,-0.4082482904638631,0,0.0,0,70,0,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1000,0.0,0,3,0,1,0,-0.29897403710077436,-0.2672612419124244,0,0.4082482904638631,0,37,0,0.3779644730092272,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1001,-0.47140452079103173,0,1,0,0,0,-0.5196558419693047,-0.2672612419124244,0,1.0,0,105,0,0.4364357804719848,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
1002,0.0,0,2,0,1,0,-0.5275043787166296,-0.2672612419124244,0,0.7559289460184544,4,36,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1003,0.0,0,0,0,1,0,-0.30151134457776363,-0.2672612419124244,0,0.4,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1004,0.6324555320336759,0,2,0,0,0,-0.47723998901751485,-0.2672612419124244,0,-0.31622776601683794,0,71118,0,-0.03115778293726579,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1005,0.6666666666666666,0,3,0,0,0,-0.434144763175453,-0.31622776601683794,0,0.0,0,39,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1006,-0.2581988897471611,0,0,0,1,0,-0.411113225896519,-0.31622776601683794,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1007,0.6324555320336759,0,3,0,0,0,-0.36661778755338326,-0.31622776601683794,0,0.5773502691896258,4,33,4,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1008,-0.6324555320336759,0,3,0,0,0,-0.7324096128940435,-0.4082482904638631,0,1.0,0,34,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1009,-0.7559289460184544,0,0,0,1,0,-0.6974858324629157,-0.4082482904638631,0,1.0,0,104,0,0.5547001962252291,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1010,-0.5163977794943222,0,2,0,1,0,-0.6531972647421809,-0.4082482904638631,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1011,0.3779644730092272,0,1,0,0,0,-0.6115928396627265,-0.4082482904638631,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1012,-0.7559289460184544,0,1,22,0,0,-0.3113995776646092,-0.2672612419124244,0,0.0,0,37,0,0.0,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
1013,0.2581988897471611,0,1,0,1,0,-0.4615663313770509,-0.2672612419124244,0,0.0,0,75,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1014,0.0,0,3,0,0,0,-0.5282705437953743,-0.2672612419124244,0,0.6859943405700353,0,50,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1015,-0.8,0,1,0,1,0,-0.5183210553488161,-0.2672612419124244,0,0.0,0,71118,0,-0.03115778293726579,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1016,0.0,0,0,0,0,0,-0.5146502354656654,-0.2672612419124244,0,0.6859943405700353,0,50,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1017,0.23570226039551587,2,1,0,1,0,-0.3903600291794133,-0.2672612419124244,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,LOG4J,Malware
1018,-0.8,0,0,0,1,0,-0.397778642087865,-0.31622776601683794,0,0.5773502691896258,4,36,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1019,0.0,0,2,0,1,0,-0.6085806194501846,-0.31622776601683794,0,0.0,0,59,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1020,0.0,0,2,0,0,0,-0.5628780357842335,-0.31622776601683794,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1021,0.0,0,1,0,1,0,-0.4180398085749706,-0.31622776601683794,0,0.0,0,1162,0,0.5855400437691199,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1022,0.0,0,0,0,0,0,-0.5819143739626463,-0.31622776601683794,0,1.0,0,104,0,0.4364357804719848,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1023,-0.3592106040535498,0,0,0,1,0,-0.36661778755338326,-0.2672612419124244,0,0.5773502691896258,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1024,-0.5163977794943222,0,0,0,1,0,-0.4535573676110727,-0.2672612419124244,0,1.0,0,104,0,0.4364357804719848,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1025,0.0,0,1,0,0,0,-0.6211495565912797,-0.5773502691896258,0,0.3779644730092272,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1026,0.6324555320336759,0,1,0,0,0,-0.5353033790313108,-0.4082482904638631,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1027,0.0,0,2,0,0,0,-0.7006490497453707,-0.4082482904638631,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1028,0.0,0,3,0,1,0,-0.45291081365783825,-0.4082482904638631,0,0.31622776601683794,0,37,0,0.30151134457776363,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1029,0.0,0,3,0,0,0,-0.4925182813112043,-0.31622776601683794,0,0.0,4,30,4,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1030,-0.22941573387056174,0,0,0,0,0,-0.5934424260562083,-0.31622776601683794,0,1.0,0,104,0,0.4364357804719848,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1031,-0.8,0,1,0,0,0,-0.44971901339751685,-0.31622776601683794,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1032,0.6324555320336759,0,3,0,1,0,-0.37582301400141443,-0.31622776601683794,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1033,-0.5163977794943222,0,3,0,0,0,-0.35714285714285715,-0.31622776601683794,0,1.0,0,34,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1034,0.0,0,3,0,0,0,-0.33786868919974294,-0.2672612419124244,0,0.41702882811414954,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1035,0.23570226039551587,0,0,0,1,0,-0.457495710997814,-0.2672612419124244,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1036,0.0,0,3,0,0,0,-0.4274822999274579,-0.2672612419124244,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1037,0.0,0,3,0,1,0,-0.47193990372426947,-0.2672612419124244,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1038,-0.3592106040535498,0,1,0,1,0,-0.47963209687927216,-0.2672612419124244,0,0.8164965809277261,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
1039,0.0,0,0,0,0,0,-0.4221585268381751,-0.31622776601683794,0,0.0,0,62,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1040,0.2581988897471611,0,0,0,1,0,-0.6082287370157644,-0.31622776601683794,0,0.0,0,291,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1041,0.0,0,2,0,1,0,-0.5188745216627708,-0.31622776601683794,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1042,-0.22941573387056174,0,2,0,1,0,-0.38569460791993504,-0.31622776601683794,0,0.5773502691896258,4,30,4,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
1043,0.0,0,3,0,0,0,-0.3563483225498992,-0.31622776601683794,0,0.0,0,71118,0,-0.03115778293726579,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1044,0.0,0,0,0,0,0,-0.4221585268381751,-0.2672612419124244,0,0.0,0,1604,0,0.1638463841038081,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1045,0.7745966692414834,0,1,0,1,0,-0.454858826147342,-0.2672612419124244,0,0.0,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
1046,-0.22941573387056174,0,3,0,0,0,-0.2821382463434393,-0.2672612419124244,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1047,-0.8,0,2,0,0,0,-0.24413653763134782,-0.2672612419124244,0,1.0,0,105,0,0.5163977794943222,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1048,0.0,0,1,0,1,0,-0.5203059023730164,-0.2672612419124244,0,1.0,0,104,0,0.4364357804719848,0.0,-1.0,-1.0,-1.0,Cookie Injection,Malware
1049,0.0,0,0,0,0,0,-0.276172385369497,0.0,0,0.7071067811865475,0,1112,0,-0.25555062599997597,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1050,0.2581988897471611,0,1,0,0,0,-0.3823595564509363,0.0,0,0.3779644730092272,4,39,4,0.4472135954999579,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1051,-0.7559289460184544,0,3,0,0,0,-0.2222222222222222,0.0,0,0.31622776601683794,0,309,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1052,-0.7559289460184544,0,0,0,0,0,-0.45267873021259264,0.0,0,0.9271726499455306,0,48,0,0.9622504486493763,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1053,-0.22360679774997896,0,3,0,0,0,-0.3375263702778072,0.0,0,-0.3333333333333333,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
1054,-0.2581988897471611,0,3,0,1,0,-0.19900743804199783,0.0,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1055,0.6666666666666666,0,3,0,1,0,0.0,0.0,0,0.8944271909999159,0,1107,0,0.3065696697424829,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1056,0.7745966692414834,0,0,0,0,0,-0.3321819194149599,0.0,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1057,0.0,0,3,0,0,0,-0.35805743701971643,-0.2672612419124244,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1058,0.2581988897471611,0,3,0,0,0,-0.434144763175453,-0.2672612419124244,0,1.0,0,34,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1059,0.5,0,3,0,0,0,-0.44112877325628463,-0.2672612419124244,0,0.0,0,291,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1060,0.6324555320336759,0,1,0,0,0,-0.32141217326661253,-0.2672612419124244,0,1.0,0,105,0,0.6255432421712244,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
1061,0.7745966692414834,0,1,0,1,0,-0.6236095644623235,-0.5773502691896258,0,0.6666666666666666,4,39,4,0.4472135954999579,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1062,0.6324555320336759,0,3,0,1,0,-0.6081636405595373,-0.5773502691896258,0,0.4472135954999579,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1063,-0.6324555320336759,0,3,0,1,0,-0.6531972647421809,-0.5773502691896258,0,0.8944271909999159,4,30,4,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1064,0.0,0,1,0,1,0,-0.5937322507759797,-0.5773502691896258,0,1.0,0,34,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1065,-0.6324555320336759,0,0,0,0,0,-0.4758309514308865,-0.5773502691896258,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1066,-0.4082482904638631,0,3,0,1,0,-0.7237468644557459,-0.5773502691896258,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1067,0.0,0,3,0,1,0,-0.6446583712203042,-0.5773502691896258,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1068,0.6666666666666666,0,1,0,0,0,-0.4745789978762495,-0.5773502691896258,0,0.6859943405700353,0,50,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1069,0.6324555320336759,0,3,0,1,0,-0.5017452060042544,-0.5773502691896258,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1070,0.23570226039551587,0,1,0,1,0,-0.6255432421712244,-0.31622776601683794,0,0.7071067811865475,0,37,0,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1071,0.2581988897471611,0,0,0,1,0,-0.4193139346887673,-0.31622776601683794,0,0.0,0,376,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1072,0.23570226039551587,0,1,0,0,17,-0.5555555555555556,-0.31622776601683794,0,0.0,0,70,0,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
1073,0.0,0,1,0,1,0,-0.4788521306805733,-0.31622776601683794,0,1.0,4,30,4,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1074,0.0,0,1,0,1,0,-0.4950737714883372,-0.31622776601683794,0,0.5773502691896258,4,36,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1075,0.0,0,2,0,0,0,-0.7364596943186588,-0.31622776601683794,0,0.5,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1076,0.6324555320336759,0,2,0,1,0,-0.5937322507759797,-0.31622776601683794,0,0.0,0,68,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1077,-0.4082482904638631,0,0,0,0,0,-0.5970223141259935,-0.5,0,0.0,0,385,0,0.19611613513818404,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1078,-0.8,0,0,0,1,0,-0.6260990336999411,-0.5,0,0.7071067811865475,0,37,0,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1079,0.0,0,3,0,1,0,-0.7396002616336388,-0.5,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1080,-0.6324555320336759,0,0,0,0,0,-0.7126966450997984,-0.5,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1081,-0.2581988897471611,0,1,0,0,0,-0.6527533657682196,-0.6324555320336759,0,0.48507125007266594,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1082,-0.22360679774997896,0,0,0,0,0,-0.6221710168382552,-0.6324555320336759,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1083,-0.3592106040535498,0,2,0,1,0,-0.7219948723811553,-0.6324555320336759,0,0.8164965809277261,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1084,-0.4082482904638631,0,3,0,0,0,-0.5551361100027009,-0.5773502691896258,0,-1.0,4,41,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1085,-0.5163977794943222,0,2,0,0,0,-0.636445827340584,-0.5773502691896258,0,0.0,0,359423,0,-0.27654369614185803,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1086,0.0,0,2,0,0,0,-0.7921180343813395,-0.5773502691896258,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1087,0.0,0,2,0,1,0,-0.8480264949694749,-0.7071067811865476,0,1.0,4,43,4,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1088,0.3779644730092272,0,0,0,0,0,-0.7837175498670061,-0.7071067811865476,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1089,0.7745966692414834,0,3,0,1,0,-0.7844645405527362,-0.7071067811865476,0,0.0,2,249,2,0.29488391230979427,-1.0,0.0,-1.0,-1.0,Benign,Benign
1090,0.0,0,2,0,1,0,-0.7137464271463297,-0.7071067811865476,0,0.6859943405700353,0,50,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1091,-0.7559289460184544,0,2,0,0,0,-0.7875615306482168,-0.6324555320336759,0,0.5773502691896258,4,43,4,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1092,-0.6324555320336759,0,2,0,1,0,-0.7179581586177382,-0.6324555320336759,0,0.5773502691896258,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1093,0.23570226039551587,0,3,0,0,0,-0.6666666666666666,-0.6324555320336759,0,0.0,0,66,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1094,0.0,0,2,0,1,0,-0.8295613557843402,-0.6324555320336759,0,1.0,0,106,0,0.4364357804719848,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
1095,0.2581988897471611,0,0,0,0,0,-0.6599120175960899,-0.5773502691896258,0,-0.31622776601683794,0,39,0,0.0,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1096,0.0,0,3,0,1,0,-0.45267873021259264,-0.5773502691896258,1,1.0,1,211,1,0.5897678246195885,-0.7071067811865475,1.0,0.0,0.0,Cookie Injection,Malware
1097,0.0,0,3,0,1,0,-0.7130240959073808,-0.47140452079103173,0,0.3779644730092272,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
1098,-0.22360679774997896,0,2,0,0,0,-0.6835859270246633,-0.47140452079103173,0,0.8980265101338746,0,20,0,0.7071067811865475,-1.0,-1.0,-1.0,-1.0,RCE,Malware
1099,0.23570226039551587,0,1,0,0,0,-0.6467616667635546,-0.47140452079103173,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1100,-0.7559289460184544,0,1,0,1,0,-0.7580980435789034,-0.7071067811865476,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1101,-0.5163977794943222,0,3,0,1,0,-0.8398387664337815,-0.7071067811865476,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1102,0.23570226039551587,0,1,0,0,0,-0.7432941462471664,-0.7071067811865476,0,0.3779644730092272,4,36,4,0.8944271909999159,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1103,0.6666666666666666,0,2,0,0,0,-0.7364596943186588,-0.47140452079103173,0,0.0,4,41,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1104,0.6666666666666666,0,2,0,1,0,-0.3553345272593507,-0.47140452079103173,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1105,0.0,0,2,0,0,0,-0.6553855364152325,-0.47140452079103173,0,0.5773502691896258,4,30,4,0.5773502691896258,-1.0,-1.0,-1.0,-1.0,LOG4J,Malware
1106,-0.8164965809277261,0,1,0,1,0,-0.4601789933084222,-0.47140452079103173,0,1.0,0,106,0,0.4364357804719848,-0.4082482904638631,-1.0,-1.0,-1.0,Cookie Injection,Malware
1107,-0.8164965809277261,0,3,0,0,0,-0.5241424183609592,-0.6324555320336759,0,0.5773502691896258,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
1108,-0.22941573387056174,0,2,0,1,0,-0.6643638388299198,-0.6324555320336759,0,0.7559289460184544,4,36,4,0.8944271909999159,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1109,-0.8164965809277261,0,0,0,0,0,-0.6324555320336759,-0.6324555320336759,0,0.0,0,63,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1110,-0.7559289460184544,0,2,0,0,0,-0.8040302522073697,-0.6324555320336759,0,0.0,4,207,4,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1111,0.0,0,0,0,1,0,-0.7293249574894728,-0.6324555320336759,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1112,-0.3592106040535498,0,1,0,1,0,-0.4242640687119285,-0.5773502691896258,1,1.0,1,211,1,0.5897678246195885,0.0,1.0,0.0,0.0,Cookie Injection,Malware
1113,0.2581988897471611,0,1,0,1,0,-0.6900655593423543,-0.5773502691896258,0,0.0,0,60,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1114,0.0,0,0,0,0,0,-0.6488856845230502,-0.5773502691896258,0,0.0,0,60,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1115,0.0,0,1,0,1,0,-0.5466081666101212,-0.5773502691896258,0,0.0,3,31,3,-0.5773502691896258,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1116,0.5,0,3,0,0,0,-0.6064784348631227,-0.5773502691896258,0,0.31622776601683794,0,71118,0,-0.03115778293726579,-1.0,-1.0,-1.0,-1.0,SQL Injection,Malware
1117,-0.8,0,1,0,0,0,-0.5551361100027009,-0.5773502691896258,0,0.0,0,68,0,0.0,-1.0,-1.0,-1.0,-1.0,Directory Traversal,Malware
1118,0.7745966692414834,0,1,0,0,0,-0.5345224838248488,-0.5773502691896258,0,0.4082482904638631,3,46,3,0.4082482904638631,-1.0,-1.0,-1.0,-1.0,Log Forging,Malware
1119,0.23570226039551587,0,0,0,0,0,-0.5996253511966891,-0.5773502691896258,0,1.0,0,34,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
1120,-0.6324555320336759,0,1,0,1,0,-0.7364596943186588,-0.5773502691896258,0,0.0,0,4983,0,0.0,-1.0,-1.0,-1.0,-1.0,Benign,Benign
